k,current_raw,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias
0,113,0,13107,485,1094,1200,1,0,2169,118
1,112
2,110
3,111
4,111
5,112
6,111
7,112
8,112
9,112
10,112
11,111
12,110
13,109
14,112
15,110
16,109
17,110
18,110
19,112
20,112
21,112
22,112
23,111
24,111
25,111
26,111
27,113
28,110
29,112
30,112
31,110
32,112
33,112
34,112
35,112
36,112
37,111
38,110
39,111
40,110
41,111
42,112
43,110
44,113
45,111
46,112
47,113
48,111
49,112
50,113
51,113
52,112
53,113
54,113
55,112
56,114
57,113
58,111
59,113
60,113
61,112
62,112
63,112
64,111
65,111
66,113
67,113
68,113
69,113
70,113
71,113
72,112
73,112
74,113
75,112
76,113
77,112
78,112
79,113
80,112
81,112
82,113
83,112
84,112
85,111
86,112
87,112
88,113
89,112
90,112
91,112
92,111
93,111
94,112
95,113
96,110
97,111
98,112
99,113
100,113
101,113
102,113
103,113
104,112
105,114
106,113
107,112
108,111
109,113
110,111
111,111
112,113
113,113
114,113
115,112
116,112
117,113
118,110
119,112
120,113
121,113
122,112
123,112
124,114
125,113
126,114
127,114
128,112
129,111
130,112
131,111
132,114
133,113
134,112
135,112
136,113
137,114
138,113
139,113
140,113
141,113
142,112
143,113
144,113
145,113
146,112
147,113
148,111
149,113
150,112
151,112
152,113
153,113
154,113
155,113
156,113
157,113
158,114
159,113
160,113
161,112
162,113
163,113
164,113
165,112
166,112
167,110
168,113
169,112
170,111
171,113
172,113
173,112
174,112
175,112
176,112
177,114
178,113
179,111
180,113
181,114
182,114
183,112
184,113
185,112
186,112
187,110
188,112
189,111
190,111
191,112
192,113
193,113
194,114
195,114
196,112
197,113
198,112
199,111
200,112
201,112
202,112
203,112
204,112
205,112
206,114
207,113
208,113
209,112
210,113
211,112
212,114
213,113
214,114
215,112
216,113
217,113
218,113
219,113
220,112
221,113
222,111
223,110
224,112
225,112
226,111
227,113
228,112
229,113
230,114
231,112
232,113
233,113
234,113
235,113
236,114
237,112
238,113
239,112
240,113
241,113
242,113
243,113
244,113
245,113
246,112
247,113
248,113
249,112
250,113
251,113
252,113
253,114
