k,current_raw,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias
0,112,0,8520,485,1094,1200,1,0,2174,118
1,110
2,110
3,111
4,110
5,112
6,112
7,114
8,112
9,111
10,112
11,111
12,111
13,111
14,112
15,111
16,110
17,111
18,111
19,112
20,110
21,110
22,112
23,111
24,110
25,110
26,109
27,110
28,112
29,112
30,110
31,111
32,110
33,111
34,110
35,110
36,110
37,110
38,110
39,109
40,112
41,112
42,111
43,111
44,110
45,111
46,110
47,111
48,110
49,110
50,113
51,111
52,114
53,114
54,113
55,112
56,113
57,112
58,112
59,111
60,111
61,113
62,113
63,111
64,111
65,113
66,111
67,110
68,112
69,110
70,112
71,111
72,110
73,110
74,111
75,109
76,113
77,113
78,112
79,111
80,114
81,113
82,112
83,111
84,112
85,111
86,112
87,113
88,114
89,113
90,113
91,113
92,111
93,112
94,111
95,113
96,112
97,112
98,112
99,111
100,111
101,113
102,113
103,112
104,111
105,113
106,112
107,112
108,111
109,112
110,113
111,113
112,112
113,113
114,111
115,110
116,111
117,111
118,111
119,110
120,111
121,110
122,112
123,111
124,113
125,112
126,112
127,111
128,111
129,111
130,112
131,112
132,113
133,112
134,114
135,115
136,112
137,113
138,112
139,112
140,111
141,112
142,111
143,111
144,112
145,112
146,113
147,113
148,111
149,111
150,111
151,113
152,111
153,112
154,113
155,113
156,113
157,111
158,112
159,112
160,111
161,109
162,111
163,111
164,110
165,110
166,111
167,114
168,113
169,113
170,112
171,111
172,110
173,111
174,111
175,110
176,111
177,110
178,111
179,113
180,112
181,112
182,111
183,112
184,110
185,111
186,111
187,111
188,111
189,112
190,112
191,113
192,111
193,111
194,111
195,111
196,111
197,110
198,113
199,112
200,112
201,112
202,113
203,111
204,113
205,111
206,110
207,111
208,113
209,111
210,110
211,112
212,112
213,111
214,112
215,112
216,111
217,110
218,113
219,111
220,110
221,111
222,111
223,112
224,112
225,110
226,111
227,111
228,111
229,112
230,112
231,110
232,109
233,110
234,110
235,110
236,109
237,109
238,111
239,111
240,109
241,111
242,111
243,110
244,112
245,111
246,110
247,110
248,111
249,112
250,113
251,111
252,112
253,111
254,110
255,112
256,112
257,113
258,111
259,110
260,112
261,111
262,110
263,111
264,111
265,111
266,110
267,109
268,109
269,110
270,110
271,111
272,112
273,111
274,112
275,110
276,109
277,110
278,112
279,110
280,110
281,111
282,111
283,111
284,111
285,112
286,111
287,109
288,110
289,111
290,110
291,112
292,110
293,111
294,111
295,111
296,112
297,112
298,110
299,111
300,111
301,111
302,110
303,111
304,111
305,111
306,112
307,112
308,112
309,112
310,110
311,112
312,111
313,111
314,110
315,113
316,110
317,112
318,111
319,112
320,110
321,110
322,111
323,109
324,112
325,111
326,110
327,110
328,111
329,112
330,111
331,111
332,112
333,112
334,110
335,111
336,111
337,110
338,111
339,113
340,112
341,112
342,112
343,113
344,110
345,110
346,111
347,111
348,111
349,111
350,112
351,113
352,111
353,113
354,112
355,111
356,111
357,112
358,111
359,113
360,111
361,111
362,112
363,112
364,111
365,110
366,111
367,112
368,110
369,110
370,111
371,111
372,112
373,112
374,113
375,110
376,111
377,110
378,110
379,109
380,110
381,110
382,109
383,109
384,109
385,110
386,112
387,111
388,112
389,110
390,111
391,110
392,108
393,111
394,110
395,110
396,112
397,111
398,112
399,112
400,112
401,112
402,111
403,110
404,111
405,110
406,111
407,112
408,111
409,112
410,114
411,112
412,110
413,110
414,109
415,109
416,111
417,111
418,111
419,110
420,112
421,110
422,111
423,110
424,111
425,112
426,110
427,110
428,111
429,111
430,111
431,111
432,112
433,111
434,110
435,111
436,112
437,111
438,111
439,110
440,112
441,111
442,110
443,112
444,111
445,111
446,112
447,113
448,112
449,112
450,112
451,111
452,111
453,111
454,112
455,112
456,113
457,111
458,111
459,113
460,111
461,111
462,111
463,110
464,110
465,111
466,111
467,111
468,112
469,112
470,111
471,112
472,112
473,110
474,110
475,112
476,112
477,110
478,111
479,112
480,113
481,113
482,113
483,110
484,112
485,110
486,110
487,111
488,110
489,110
490,111
491,112
492,113
493,110
494,111
495,112
496,111
497,111
498,111
499,112
500,111
501,112
502,112
503,112
504,109
505,110
506,109
507,115
508,120
509,125
510,132
511,136
512,139
513,124
514,116
515,115
516,113
517,114
518,112
519,114
520,113
521,113
522,113
523,113
524,115
525,113
526,113
527,114
528,113
529,113
530,111
531,113
532,110
533,114
534,112
535,113
536,113
537,111
538,112
539,113
540,113
541,113
542,111
543,112
544,111
545,111
546,112
547,115
548,131
549,137
550,143
551,150
552,152
553,157
554,162
555,166
556,169
557,173
558,179
559,148
560,124
561,121
562,119
563,118
564,117
565,117
566,116
567,116
568,116
569,117
570,117
571,116
572,116
573,116
574,116
575,117
576,115
577,116
578,115
579,116
580,115
581,116
582,115
583,116
584,115
585,115
586,115
587,115
588,115
589,114
590,115
591,113
592,113
593,116
594,149
595,160
596,169
597,174
598,180
599,184
600,187
601,193
602,196
603,200
604,206
605,177
606,133
607,126
608,123
609,122
610,123
611,121
612,120
613,121
614,119
615,120
616,119
617,119
618,120
619,121
620,120
621,119
622,119
623,118
624,118
625,117
626,116
627,118
628,117
629,117
630,117
631,118
632,118
633,117
634,118
635,118
636,117
637,116
638,115
639,118
640,157
641,174
642,182
643,189
644,196
645,201
646,207
647,212
648,216
649,220
650,224
651,206
652,139
653,129
654,126
655,125
656,125
657,125
658,125
659,122
660,124
661,122
662,120
663,121
664,121
665,120
666,120
667,121
668,120
669,120
670,120
671,120
672,119
673,119
674,118
675,119
676,117
677,117
678,116
679,117
680,117
681,117
682,118
683,117
684,116
685,117
686,163
687,186
688,194
689,203
690,209
691,214
692,221
693,228
694,231
695,237
696,242
697,236
698,148
699,133
700,127
701,129
702,125
703,126
704,126
705,125
706,125
707,125
708,124
709,124
