k,current_raw,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias
0,150,3276,8520,485,1055,1200,1,0,2154,113
1,123
2,118
3,116
4,115
5,114
6,115
7,115
8,115
9,115
10,113
11,114
12,115
13,115
14,113
15,113
16,113
17,114
18,114
19,114
20,113
21,114
22,114
23,113
24,113
25,113
26,113
27,115
28,114
29,114
30,115
31,116
32,115
33,113
34,115
35,114
36,115
37,114
38,114
39,115
40,114
41,115
42,115
43,135
44,143
45,149
46,154
47,128
48,118
49,117
50,115
51,115
52,116
53,116
54,116
55,115
56,115
57,115
58,114
59,114
60,115
61,114
62,114
63,115
64,115
65,114
66,115
67,114
68,115
69,114
70,114
71,113
72,114
73,114
74,114
75,114
76,114
77,115
78,115
79,115
80,113
81,114
82,113
83,113
84,114
85,115
86,114
87,114
88,114
89,132
90,141
91,147
92,154
93,134
94,119
95,116
96,117
97,117
98,117
99,116
100,115
101,116
102,116
103,115
104,115
105,116
106,114
107,114
108,117
109,115
110,116
111,115
112,116
113,115
114,116
115,116
116,115
117,116
118,115
119,115
120,116
121,115
122,115
123,115
124,115
125,116
126,116
127,114
128,114
129,113
130,114
131,114
132,115
133,114
134,115
135,129
136,142
137,149
138,153
139,142
140,119
141,117
142,117
143,116
144,116
145,115
146,116
147,118
148,117
149,116
150,116
151,115
152,115
153,115
154,115
155,113
156,115
157,116
158,115
159,115
160,115
161,114
162,114
163,112
164,115
165,114
166,114
167,115
168,115
169,113
170,114
171,114
172,115
173,113
174,115
175,113
176,114
177,115
178,115
179,114
180,114
181,126
182,140
183,147
184,152
185,150
186,121
187,117
188,115
189,115
190,116
191,115
192,114
193,115
194,115
195,115
196,115
197,114
198,115
199,115
200,114
201,113
202,114
203,114
204,115
205,115
206,115
207,115
208,114
209,114
210,114
211,115
212,114
213,114
214,114
215,115
216,115
217,116
218,114
219,114
220,115
221,114
222,114
223,112
224,113
225,113
226,113
227,120
228,137
229,145
230,151
231,155
232,124
233,118
234,115
235,115
236,116
237,114
238,114
239,115
240,115
241,115
242,115
243,115
244,116
245,114
246,115
247,115
248,114
249,114
250,115
251,114
252,114
253,114
254,113
255,114
256,115
257,114
258,114
259,114
260,114
261,114
262,114
263,113
264,115
265,115
266,114
267,114
268,115
269,113
270,114
271,113
272,114
273,117
274,136
275,144
276,150
277,156
278,124
279,117
280,116
281,115
282,114
283,114
284,115
285,115
286,114
287,115
288,113
289,114
290,114
291,114
292,114
293,113
294,113
295,114
296,114
297,114
298,114
299,114
300,114
301,114
302,115
303,114
304,114
305,114
306,114
307,114
308,113
309,113
310,113
311,113
312,114
313,113
314,114
315,111
316,112
317,114
318,114
319,113
320,133
321,143
322,150
323,155
324,127
325,118
326,116
327,115
328,116
329,114
330,115
331,115
332,114
333,115
334,115
335,115
336,115
337,115
338,116
339,114
340,113
341,113
342,113
343,113
344,115
345,115
346,114
347,115
348,113
349,112
350,113
351,114
352,113
353,114
354,114
355,114
356,113
357,112
358,113
359,113
360,113
361,113
362,113
363,112
364,112
365,115
366,133
367,141
368,149
369,155
370,131
371,118
372,115
373,115
374,114
375,115
376,115
377,115
378,115
379,114
380,115
381,114
382,114
383,114
384,115
385,114
386,113
387,113
388,114
389,115
390,115
391,114
392,115
393,115
394,114
395,114
396,114
397,113
398,115
399,113
400,114
401,114
402,114
403,114
404,114
405,113
406,114
407,113
408,113
409,113
410,112
411,113
412,129
413,139
414,148
415,153
416,137
417,120
418,117
419,116
420,114
421,113
422,114
423,113
424,113
425,115
426,115
427,115
428,116
429,115
430,114
431,113
432,114
433,114
434,114
435,113
436,113
437,113
438,113
439,114
440,113
441,113
442,114
443,114
444,113
445,115
446,114
447,112
448,114
449,114
450,114
451,114
452,114
453,114
454,114
455,111
456,111
457,112
458,126
459,138
460,146
461,152
462,143
463,119
464,116
465,115
466,116
467,115
468,115
469,114
470,115
471,115
472,115
473,116
474,115
475,114
476,115
477,114
478,113
479,114
480,115
481,115
482,115
483,113
484,114
485,115
486,114
487,115
488,115
489,115
490,113
491,113
492,113
493,112
494,115
495,113
496,113
497,113
498,113
499,115
500,114
501,114
502,113
503,115
504,123
505,137
506,146
507,153
508,157
509,163
510,167
511,173
512,147
513,123
514,120
