k,code,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias,chans,frame_len,vmotor_bias,pos,seated
0,117,-3932,-6553,485,909,1200,1,1,2218,114,7,4,0,122,1
1,531
2,522
3,2199
4,118
5,530
6,522
7,2203
8,114
9,530
10,522
11,2205
12,117
13,529
14,522
15,2209
16,114
17,529
18,521
19,2211
20,112
21,529
22,522
23,2212
24,113
25,528
26,523
27,2214
28,114
29,528
30,522
31,2216
32,113
33,527
34,522
35,2216
36,114
37,528
38,1064
39,2227
40,174
41,532
42,2327
43,2230
44,127
45,530
46,522
47,2193
48,121
49,530
50,522
51,2195
52,115
53,529
54,521
55,2200
56,116
57,529
58,521
59,2202
60,116
61,528
62,521
63,2204
64,116
65,528
66,521
67,2207
68,115
69,526
70,520
71,2209
72,115
73,527
74,521
75,2211
76,114
77,527
78,520
79,2213
80,114
81,527
82,521
83,2214
84,116
85,529
86,2331
87,2241
88,183
89,533
90,604
91,2193
92,117
93,529
94,521
95,2192
96,120
97,528
98,521
99,2197
100,115
101,528
102,521
103,2200
104,117
105,529
106,520
107,2203
108,115
109,528
110,521
111,2206
112,115
113,527
114,520
115,2210
116,116
117,527
118,520
119,2212
120,114
121,528
122,521
123,2214
124,114
125,527
126,521
127,2215
128,114
129,526
130,384
131,2214
132,171
133,531
134,2329
135,2231
136,141
137,528
138,521
139,2194
140,120
141,530
142,521
143,2197
144,116
145,529
146,520
147,2202
148,117
149,529
150,521
151,2205
152,115
153,528
154,521
155,2209
156,115
157,528
158,522
159,2212
160,115
161,529
162,522
163,2215
164,113
165,528
166,523
167,2216
168,114
169,527
170,521
171,2219
172,115
173,529
174,522
175,2221
176,113
177,531
178,2331
179,2248
180,182
181,534
182,730
183,2204
184,117
185,530
186,522
187,2200
188,118
189,529
190,521
191,2203
192,115
193,530
194,522
195,2208
196,117
197,529
198,522
199,2212
200,115
201,530
202,523
203,2214
204,115
205,530
206,523
207,2217
208,115
209,529
210,523
211,2220
212,114
213,529
214,523
215,2221
216,115
217,527
218,523
219,2224
220,113
221,528
222,523
223,2225
224,166
225,533
226,2340
227,2241
228,165
229,531
230,523
231,2201
232,119
233,531
234,522
235,2204
236,116
237,530
238,522
239,2209
240,116
241,530
242,522
243,2213
244,116
245,531
246,522
247,2215
248,114
249,530
250,523
251,2218
252,115
253,529
254,524
255,2220
256,114
257,529
258,523
259,2223
260,113
261,530
262,523
263,2225
264,114
265,529
266,523
267,2227
268,113
269,532
270,2319
271,2253
272,178
273,534
274,1156
275,2212
276,115
277,531
278,522
279,2204
280,118
281,531
282,523
283,2207
284,114
285,530
286,522
287,2212
288,116
289,530
290,523
291,2215
292,115
293,530
294,523
295,2218
296,114
297,530
298,523
299,2219
300,115
301,530
302,524
303,2222
304,114
305,530
306,523
307,2224
308,111
309,528
310,524
311,2225
312,113
313,529
314,523
315,2227
316,160
317,532
318,2342
319,2245
320,185
321,532
322,525
323,2200
324,119
325,531
326,522
327,2204
328,117
329,530
330,523
331,2209
332,114
333,530
334,523
335,2212
336,116
337,529
338,522
339,2214
340,113
341,530
342,523
343,2217
344,114
345,530
346,523
347,2219
348,115
349,529
350,523
351,2220
352,113
353,529
354,523
355,2222
356,114
357,529
358,523
359,2223
360,115
361,530
362,2268
363,2255
364,181
365,534
366,2327
367,2233
368,116
369,531
370,522
371,2201
372,121
373,530
374,522
375,2204
376,115
377,530
378,523
379,2209
380,116
381,529
382,522
383,2210
384,115
385,529
386,522
387,2213
388,115
389,529
