k,code,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias,chans,frame_len,vmotor_bias,pos,seated
0,119,-3932,-6553,485,909,1200,1,1,2220,115,7,4,0,121,1
1,530
2,521
3,2201
4,118
5,530
6,522
7,2204
8,116
9,529
10,522
11,2208
12,117
13,529
14,522
15,2211
16,115
17,529
18,523
19,2212
20,114
21,529
22,522
23,2214
24,115
25,529
26,522
27,2216
28,115
29,528
30,522
31,2216
32,114
33,527
34,521
35,2218
36,114
37,526
38,1058
39,2229
40,173
41,532
42,2328
43,2230
44,127
45,529
46,521
47,2195
48,123
49,529
50,520
51,2198
52,115
53,529
54,521
55,2201
56,116
57,529
58,521
59,2204
60,117
61,528
62,521
63,2207
64,114
65,527
66,521
67,2209
68,116
69,528
70,521
71,2212
72,115
73,527
74,521
75,2215
76,114
77,526
78,521
79,2215
80,114
81,526
82,521
83,2218
84,115
85,530
86,2333
87,2242
88,184
89,533
90,603
91,2195
92,118
93,529
94,520
95,2195
96,120
97,528
98,521
99,2200
100,116
101,529
102,520
103,2203
104,117
105,527
106,520
107,2206
108,116
109,528
110,521
111,2210
112,115
113,528
114,521
115,2212
116,115
117,527
118,521
119,2214
120,115
121,527
122,521
123,2218
124,115
125,527
126,521
127,2218
128,115
129,527
130,383
131,2219
132,173
133,532
134,2332
135,2234
136,144
137,529
138,521
139,2197
140,121
141,528
142,521
143,2199
144,115
145,529
146,521
147,2205
148,117
149,528
150,521
151,2208
152,118
153,529
154,521
155,2212
156,116
157,529
158,521
159,2215
160,116
161,528
162,521
163,2218
164,116
165,529
166,522
167,2220
168,114
169,528
170,522
171,2222
172,114
173,528
174,522
175,2225
176,115
177,531
178,2334
179,2251
180,184
181,534
182,730
183,2206
184,117
185,530
186,522
187,2203
188,121
189,531
190,522
191,2206
192,116
193,530
194,521
195,2212
196,118
197,530
198,522
199,2214
200,115
201,529
202,523
203,2218
204,115
205,529
206,522
207,2220
208,113
209,529
210,523
211,2223
212,114
213,529
214,523
215,2226
216,115
217,529
218,523
219,2227
220,114
221,528
222,523
223,2228
224,169
225,532
226,2342
227,2245
228,167
229,531
230,524
231,2204
232,121
233,530
234,523
235,2208
236,116
237,531
238,523
239,2212
240,116
241,530
242,523
243,2216
244,116
245,530
246,523
247,2218
248,115
249,530
250,523
251,2220
252,116
253,530
254,523
255,2223
256,114
257,529
258,523
259,2226
260,115
261,529
262,523
263,2228
264,115
265,529
266,523
267,2229
268,113
269,532
270,2321
271,2257
272,182
273,534
274,1157
275,2214
276,117
277,531
278,522
279,2206
280,119
281,530
282,523
283,2210
284,116
285,531
286,523
287,2214
288,116
289,530
290,523
291,2216
292,115
293,530
294,523
295,2219
296,115
297,530
298,521
299,2222
300,115
301,529
302,524
303,2224
304,113
305,529
306,524
307,2226
308,115
309,529
310,523
311,2227
312,115
313,529
314,524
315,2228
316,163
317,532
318,2343
319,2246
320,189
321,532
322,525
323,2203
324,120
325,531
326,523
327,2206
328,116
329,531
330,523
331,2210
332,116
333,530
334,522
335,2214
336,117
337,530
338,523
339,2216
340,111
341,527
342,523
343,2218
344,115
345,529
346,523
347,2221
348,113
349,529
350,523
351,2222
352,114
353,529
354,523
355,2224
356,115
357,528
358,523
359,2226
360,114
361,530
362,2269
363,2256
364,181
365,535
366,2328
367,2234
368,116
369,530
370,521
371,2203
372,120
373,530
374,522
375,2205
376,115
377,530
378,522
379,2211
380,117
381,529
382,523
383,2213
384,116
385,529
386,522
387,2216
388,116
389,529
390,522
391,2217
392,116
393,529
394,522
395,2220
396,115
397,528
398,523
399,2221
400,114
401,528
402,523
403,2223
404,115
405,527
406,522
407,2225
408,155
409,532
410,2341
411,2244
412,189
413,531
414,527
415,2198
416,120
417,529
418,521
419,2203
420,116
421,530
422,521
423,2206
424,115
425,529
426,522
427,2210
428,117
429,529
430,522
431,2214
432,114
433,529
434,522
435,2216
436,115
437,529
438,523
439,2217
440,116
441,529
442,522
443,2220
444,113
445,528
446,522
447,2222
448,114
449,528
450,522
451,2222
452,116
453,527
454,2148
455,2252
456,178
457,534
458,2331
459,2234
460,118
461,529
462,521
463,2199
464,121
465,529
466,521
467,2203
468,115
469,529
470,522
471,2209
472,118
473,529
474,522
475,2210
476,116
477,529
478,522
479,2214
480,114
481,528
482,522
483,2217
484,114
485,529
486,523
487,2219
488,116
489,528
490,524
491,2221
492,114
493,528
494,522
495,2225
496,113
497,528
498,522
499,2225
500,143
501,531
502,2342
503,2247
504,185
505,535
506,2322
507,2224
508,123
509,531
510,521
511,2191
512,123
513,531
514,522
515,2196
516,116
517,530
518,522
519,2201
520,118
521,531
522,522
523,2204
524,119
525,530
526,522
527,2209
528,116
529,530
530,522
531,2211
532,117
533,530
534,522
535,2214
536,116
537,529
538,523
539,2217
540,115
541,529
542,522
543,2219
544,126
545,533
546,2337
547,2242
548,193
549,535
550,2317
551,2215
552,219
553,534
554,534
555,2170
556,124
557,533
558,521
559,2176
560,122
561,533
562,521
563,2183
564,121
565,532
566,522
567,2188
568,119
569,532
570,522
571,2194
572,120
573,531
574,522
575,2198
576,119
577,531
578,522
579,2203
580,116
581,530
582,522
583,2207
584,118
585,531
586,522
587,2210
588,116
589,530
590,1065
591,2220
592,191
593,535
594,2322
595,2220
596,214
597,539
598,2295
599,2195
600,137
601,534
602,521
603,2162
604,126
605,533
606,521
607,2170
608,121
609,533
610,520
611,2178
612,123
613,532
614,521
615,2183
616,120
617,533
618,521
619,2188
620,119
621,532
622,521
623,2194
624,119
625,532
626,522
627,2199
628,118
629,531
630,522
631,2201
632,118
633,531
634,521
635,2206
636,120
637,535
638,2323
639,2228
640,207
641,537
642,2302
643,2202
644,236
645,537
646,553
647,2151
648,126
649,535
650,520
651,2159
652,123
653,534
654,521
655,2167
656,122
657,533
658,521
659,2175
660,122
661,533
662,521
663,2180
664,119
665,533
666,521
667,2185
668,121
669,533
670,522
671,2190
672,119
673,532
674,521
675,2195
676,117
677,531
678,521
679,2199
680,117
681,531
682,379
683,2200
684,199
685,536
686,2311
687,2207
688,224
689,539
690,2284
691,2179
692,151
693,535
694,521
695,2147
696,129
697,533
698,520
699,2155
700,123
701,534
702,521
703,2164
704,123
705,534
706,521
707,2172
708,122
709,533
710,520
711,2178
712,121
713,532
714,521
715,2183
716,120
717,532
718,521
719,2188
720,120
721,531
722,521
723,2193
724,118
725,532
726,521
727,2196
728,118
729,535
730,2307
731,2218
732,216
733,538
734,2293
735,2193
736,241
737,541
738,598
739,2140
740,130
741,535
742,519
743,2146
744,128
745,533
746,519
747,2155
748,124
749,533
750,520
751,2163
752,122
753,533
754,519
755,2169
756,121
757,533
758,520
759,2177
760,121
761,532
762,520
763,2181
764,120
765,532
766,521
767,2185
768,120
769,531
770,521
771,2190
772,119
773,531
774,520
775,2194
776,199
777,536
778,2306
779,2200
780,229
781,540
782,2278
783,2172
784,177
785,536
786,520
787,2137
788,130
789,534
790,520
791,2147
792,125
793,534
794,520
795,2156
796,124
797,534
798,520
799,2164
800,122
801,532
802,520
803,2170
804,121
805,533
806,520
807,2176
808,120
809,531
810,521
811,2181
812,121
813,531
814,520
815,2185
816,120
817,531
818,520
819,2190
820,122
821,535
822,2283
823,2217
824,220
825,538
826,2289
827,2188
828,246
829,541
830,715
831,2135
832,133
833,534
834,519
835,2140
836,130
837,533
838,519
839,2149
840,126
841,534
842,520
843,2158
844,126
845,533
846,519
847,2166
848,123
849,533
850,520
851,2172
852,122
853,532
854,520
855,2178
856,121
857,532
858,520
859,2184
860,120
861,531
862,521
863,2188
864,118
865,531
866,521
867,2192
868,197
869,536
870,2302
871,2204
872,229
873,539
874,2276
875,2171
876,221
877,536
878,520
879,2133
880,130
