k,code,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias,chans,frame_len,vmotor_bias,pos,seated
0,116,-3932,-6553,485,909,1200,1,1,2218,114,7,4,0,123,1
1,531
2,521
3,2200
4,118
5,530
6,522
7,2204
8,113
9,529
10,522
11,2207
12,116
13,530
14,522
15,2210
16,114
17,529
18,523
19,2213
20,114
21,529
22,522
23,2214
24,114
25,528
26,523
27,2216
28,114
29,527
30,521
31,2218
32,114
33,528
34,522
35,2218
36,113
37,527
38,1061
39,2228
40,173
41,533
42,2330
43,2231
44,127
45,530
46,521
47,2195
48,119
49,529
50,521
51,2198
52,116
53,529
54,521
55,2201
56,116
57,529
58,521
59,2205
60,115
61,529
62,521
63,2207
64,116
65,526
66,520
67,2211
68,115
69,528
70,521
71,2212
72,114
73,528
74,521
75,2215
76,115
77,527
78,521
79,2216
80,113
81,526
82,521
83,2218
84,114
85,530
86,2332
87,2243
88,183
89,534
90,604
91,2196
92,116
93,530
94,520
95,2196
96,119
97,529
98,521
99,2200
100,115
101,529
102,521
103,2204
104,115
105,529
106,521
107,2206
108,115
109,528
110,522
111,2210
112,115
113,528
114,522
115,2212
116,113
117,526
118,521
119,2215
120,113
121,527
122,521
123,2217
124,115
125,526
126,522
127,2219
128,111
129,527
130,382
131,2220
132,169
133,532
134,2332
135,2234
136,140
137,530
138,521
139,2197
140,119
141,530
142,521
143,2200
144,114
145,529
146,522
147,2204
148,116
149,529
150,522
151,2208
152,115
153,529
154,521
155,2211
156,113
157,530
158,522
159,2214
160,115
161,529
162,522
163,2217
164,113
165,527
166,522
167,2219
168,112
169,528
170,522
171,2221
172,113
173,528
174,522
175,2224
176,112
177,531
178,2333
179,2251
180,179
181,533
182,731
183,2204
184,117
185,531
186,522
187,2202
188,117
189,530
190,522
191,2205
192,113
193,529
194,522
195,2210
196,116
197,530
198,522
199,2214
200,113
201,529
202,522
203,2216
204,113
205,529
206,522
207,2219
208,114
209,529
210,523
211,2221
212,114
213,528
214,523
215,2223
216,112
217,529
218,523
219,2226
220,114
221,528
222,522
223,2227
224,166
225,533
226,2340
227,2243
228,166
229,531
230,524
231,2202
232,119
233,531
234,522
235,2205
236,114
237,530
238,522
239,2210
240,115
241,531
242,522
243,2213
244,117
245,529
246,523
247,2217
248,114
249,530
250,523
251,2219
252,115
253,530
254,523
255,2221
256,114
257,530
258,523
259,2225
260,113
