k,code,pre_q15,step_q15,step_index,start_cnt,pwm_arr,start_dir,restore_dir,vbus_raw,bias,chans,frame_len,vmotor_bias,pos,seated
0,118,-3932,-9830,485,909,1200,1,1,2219,114,7,4,0,122,1
1,531
2,521
3,2198
4,118
5,530
6,523
7,2203
8,116
9,529
10,523
11,2205
12,117
13,529
14,523
15,2207
16,115
17,529
18,523
19,2211
20,116
21,529
22,522
23,2212
24,113
25,528
26,521
27,2214
28,114
29,528
30,522
31,2215
32,115
33,528
34,522
35,2216
36,114
37,526
38,1071
39,2226
40,172
41,532
42,2328
43,2229
44,127
45,529
46,521
47,2193
48,120
49,529
50,521
51,2195
52,115
53,528
54,521
55,2199
56,117
57,528
58,521
59,2202
60,114
61,528
62,522
63,2205
64,115
65,528
66,522
67,2208
68,115
69,527
70,521
71,2210
72,114
73,527
74,521
75,2212
76,114
77,526
78,521
79,2214
80,113
81,526
82,521
83,2215
84,115
85,530
86,2332
87,2240
88,183
89,533
90,604
91,2194
92,119
93,529
94,521
95,2194
96,119
97,529
98,521
99,2196
100,114
101,529
102,521
103,2201
104,118
105,528
106,521
107,2204
108,115
109,529
110,520
111,2206
112,115
113,527
114,521
115,2210
116,116
117,527
118,521
119,2212
120,114
121,527
122,521
123,2215
124,115
125,527
126,522
127,2216
128,114
129,526
130,382
131,2217
132,170
133,531
134,2329
135,2232
136,141
137,529
138,521
139,2195
140,121
141,529
142,521
143,2197
144,115
145,529
146,521
147,2202
148,116
149,529
150,522
151,2205
152,117
153,529
154,522
155,2210
156,114
157,529
158,522
159,2212
160,115
161,529
162,522
163,2215
164,114
165,528
166,522
167,2216
168,114
169,528
170,522
171,2219
172,114
173,528
174,522
175,2221
176,115
177,530
178,2331
179,2249
180,179
181,534
182,731
183,2203
184,117
185,530
186,522
187,2199
188,119
189,530
190,522
191,2203
192,113
193,529
194,522
195,2208
196,119
197,530
198,523
199,2211
200,113
201,530
202,522
203,2214
204,114
205,529
206,523
207,2216
208,115
209,529
210,523
211,2219
212,114
213,528
214,523
215,2221
216,114
217,528
218,523
219,2223
220,113
221,528
222,523
223,2225
224,167
225,532
226,2340
227,2242
228,165
229,532
230,524
231,2200
232,121
233,531
234,523
235,2204
236,116
237,530
238,522
239,2208
240,115
241,530
242,522
243,2212
244,117
245,530
246,522
247,2215
248,114
249,529
250,523
251,2217
252,115
253,529
254,523
255,2219
256,115
257,529
258,523
259,2221
260,114
